Nama Fail,Baris,Nama Produk,Item ID,Member ID Match,Status API,Mesej API,Status Akhir,Pautan Ditemui,Pautan Sebenar (Resolved)
data_promo_list_04.xlsx,62,cresry | Casual Boy Hoodie Suit,14883587365,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbNjK?c=d&t=p-iGFG0yj-s2FqenZE,https://s.lazada.com.my/s.ZdbNjK?c=d&t=p-iGFG0yj-s2FqenZE
data_promo_list_04.xlsx,63,Crocs | M Kids Slipper Sandals Tqj 204994 6X0 Crocband Mi Key Fun Wrap Light Kids 294297,14937216004,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbNjq?c=c&t=p-iGIt2Em-s2G753JQ,https://s.lazada.com.my/s.ZdbNjq?c=c&t=p-iGIt2Em-s2G753JQ
data_promo_list_04.xlsx,64,Skechers | Thick Sole Cushioned Kids' Sneakers,14868616908,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbNjr?c=d&t=p-iGEFCTk-s2Fcz0ju,https://s.lazada.com.my/s.ZdbNjr?c=d&t=p-iGEFCTk-s2Fcz0ju
data_promo_list_04.xlsx,65,8L Affenzahn FAL Bag For Women Kid Bag School Ergonomic Backpack With Adjustable Strap For Large Friend Cartoon Bag 3-5 Years [German Brand],2146704224,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbNjI?c=d&t=p-i2LHLpg-sGcMOLU,https://s.lazada.com.my/s.ZdbNjI?c=d&t=p-i2LHLpg-sGcMOLU
data_promo_list_04.xlsx,66,New Balance | M New Balance Kids Windbreaker Pqc Nk9Agb224U-19 Color Mix Single-Layer Windbreaker,14938896611,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbNjH?c=d&t=p-iGJ05RL-s2G7cXK1,https://s.lazada.com.my/s.ZdbNjH?c=d&t=p-iGJ05RL-s2G7cXK1
data_promo_list_04.xlsx,67,New Balance Kids Exclusive_Mesh Lined Windbreaker Nk9Agb112U_Yellow (),14942860272,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbNjG?c=c&t=p-iGJGiZM-s2G94iw3,https://s.lazada.com.my/s.ZdbNjG?c=c&t=p-iGJGiZM-s2G94iw3
data_promo_list_04.xlsx,68,UNIVERSITY OF OXFORD | Lightweight Protective Spine Large Capacity Schoolbag for Girls,14929703275,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbNQ2?c=d&t=p-iGINVpj-s2G5Z4VV,https://s.lazada.com.my/s.ZdbNQ2?c=d&t=p-iGINVpj-s2G5Z4VV
data_promo_list_04.xlsx,69,The North Face Kids Playboost Crew Set Black Nt7Us13T,14936365608,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbNQd?c=d&t=p-iGIpT0i-s2G76Eha,https://s.lazada.com.my/s.ZdbNQd?c=d&t=p-iGIpT0i-s2G76Eha
data_promo_list_04.xlsx,70,QVEi | Professional Children's Latin Dance Uniform,14883617376,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbNQW?c=d&t=p-iGFG8mm-s2FqgR0u,https://s.lazada.com.my/s.ZdbNQW?c=d&t=p-iGFG8mm-s2FqgR0u
data_promo_list_04.xlsx,71,Ergonomic Spine-protection Backpack for Students Large Capacity,14954864372,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbNQ3?c=d&t=p-iGK55Ns-s2GD2Bf2,https://s.lazada.com.my/s.ZdbNQ3?c=d&t=p-iGK55Ns-s2GD2Bf2
data_promo_list_04.xlsx,72,Crocs | M Kids Slipper Sandals Tqj 207013 001 Baya Clog Kids,14937130430,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbNQ4?c=d&t=p-iGIsfyY-s2GAKDh8,https://s.lazada.com.my/s.ZdbNQ4?c=d&t=p-iGIsfyY-s2GAKDh8
data_promo_list_04.xlsx,73,New Balance Kids Exclusive_Mesh Lined Windbreaker Nk9Agb112U_Ivory (),14942914009,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbNQf?c=d&t=p-iGJGwY5-s2G9vPUk,https://s.lazada.com.my/s.ZdbNQf?c=d&t=p-iGJGwY5-s2G9vPUk
data_promo_list_04.xlsx,74,BOBOELEPHANT | Boys' Thick Winter Down Jacket Latest,14888275124,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbNQ5?c=d&t=p-iGFZgTk-s2Ft7EzA,https://s.lazada.com.my/s.ZdbNQ5?c=d&t=p-iGFZgTk-s2Ft7EzA
data_promo_list_04.xlsx,75,potatokids | Striped Kids Underwear Set,14886820152,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbNQT?c=d&t=p-iGFTZyS-s2FsFdyL,https://s.lazada.com.my/s.ZdbNQT?c=d&t=p-iGFTZyS-s2FsFdyL
data_promo_list_04.xlsx,76,THEMULE | Small-Looking Easy Slip-On Wide Foot Friendly Casual Shoes,14918612216,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbNQp?c=c&t=p-iGHcyXg-s2G2NozC,https://s.lazada.com.my/s.ZdbNQp?c=c&t=p-iGHcyXg-s2G2NozC
data_promo_list_04.xlsx,77,Burden Reducing Wheeled School Bag,14914317874,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbNQJ?c=c&t=p-iGHKxO6-s2G1Gp7o,https://s.lazada.com.my/s.ZdbNQJ?c=c&t=p-iGHKxO6-s2G1Gp7o
data_promo_list_04.xlsx,78,adidas | Adidas Collegiate Hoodie Kc3874,14937947068,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbNQr?c=c&t=p-iGIw6Q8-s2G8Pw1G,https://s.lazada.com.my/s.ZdbNQr?c=c&t=p-iGIw6Q8-s2G8Pw1G
data_promo_list_04.xlsx,79,ZICHAO | Ultra-light Cute Children's Backpack,14958163176,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbNQs?c=c&t=p-iGKIvYO-s2GEG8ml,https://s.lazada.com.my/s.ZdbNQs?c=c&t=p-iGKIvYO-s2GEG8ml
data_promo_list_04.xlsx,80,MINI BALA | New Year Celebration Chinese Style Kids' Padded Coat,4763279411,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbNQH?c=c&t=p-i5CMEZH-s2FVw8yS,https://s.lazada.com.my/s.ZdbNQH?c=c&t=p-i5CMEZH-s2FVw8yS
data_promo_list_04.xlsx,81,Windproof Loose Children's Jacket,14886635818,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbNQt?c=c&t=p-iGFSo1K-s2FrRXh7,https://s.lazada.com.my/s.ZdbNQt?c=c&t=p-iGFSo1K-s2FrRXh7
data_promo_list_04.xlsx,82,Attractive Girls Summer Outfit 2026 New,14917815084,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbN92?c=c&t=p-iGHZdAi-s2G2ETO1,https://s.lazada.com.my/s.ZdbN92?c=c&t=p-iGHZdAi-s2G2ETO1
data_promo_list_04.xlsx,83,baomafanxi | Adorable Lightweight Anti-lost Kids School Bag,14865168213,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbN9d?c=d&t=p-iGE0jJd-s2Fa92NF,https://s.lazada.com.my/s.ZdbN9d?c=d&t=p-iGE0jJd-s2Fa92NF
data_promo_list_04.xlsx,84,MINI BALA | Hooded Long Warm Stylish Girls Down Jacket,4804321145,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbN9W?c=d&t=p-i5F8ROj-s2FW5OEQ,https://s.lazada.com.my/s.ZdbN9W?c=d&t=p-i5F8ROj-s2FW5OEQ
data_promo_list_04.xlsx,85,Skechers | New Breathable Slip-on Casual Shoes,14930693375,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbN93?c=d&t=p-iGIRfP5-s2G5z2EB,https://s.lazada.com.my/s.ZdbN93?c=d&t=p-iGIRfP5-s2G5z2EB
data_promo_list_04.xlsx,86,BulldogAmy | Mousse Cake Princess Design Satin Mid-Length Girls Dress,14936887613,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbN9e?c=d&t=p-iGIreo9-s2G824Du,https://s.lazada.com.my/s.ZdbN9e?c=d&t=p-iGIreo9-s2G824Du
data_promo_list_04.xlsx,87,THEMULE | Small-footed Easy Slip-on Leather Casual Shoes,14917990002,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbN9V?c=d&t=p-iGHaMfy-s2G1G60H,https://s.lazada.com.my/s.ZdbN9V?c=d&t=p-iGHaMfy-s2G1G60H
data_promo_list_04.xlsx,88,New Balance | New Balance Kids Windbreaker Pqc Nk9Agb224U-19 Color Mix Single-Layer Windbreaker,14938233177,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbN94?c=d&t=p-iGIxIqn-s2G7h4lW,https://s.lazada.com.my/s.ZdbN94?c=d&t=p-iGIxIqn-s2G7h4lW
data_promo_list_04.xlsx,89,cresry | New Casual Boy's Sportswear 2-Piece Set,14877151409,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbN9U?c=c&t=p-iGEp0gz-s2FkDwbp,https://s.lazada.com.my/s.ZdbN9U?c=c&t=p-iGEp0gz-s2FkDwbp
data_promo_list_04.xlsx,90,Fashion New Spring Autumn Boys Children's Clothing,14882931794,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbN9M?c=d&t=p-iGFDGR0-s2Fq59OW,https://s.lazada.com.my/s.ZdbN9M?c=d&t=p-iGFDGR0-s2Fq59OW
data_promo_list_04.xlsx,91,KECHU | Winter New Parent-Child Imitation Lamb Fur Coat,14887231482,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbN9K?c=c&t=p-iGFVIyo-s2FsYeQH,https://s.lazada.com.my/s.ZdbN9K?c=c&t=p-iGFVIyo-s2FsYeQH
data_promo_list_04.xlsx,92,New Balance Kids Exclusive_Girl's Can-Can Skirt Set Nk9Ygb202G_Pink (),14940867659,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbN9q?c=d&t=p-iGJ8MCR-s2G8aQ5x,https://s.lazada.com.my/s.ZdbN9q?c=d&t=p-iGJ8MCR-s2G8aQ5x
data_promo_list_04.xlsx,93,TARANIS | Soft Sole Infant Walking Shoes,4813741167,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbN9J?c=d&t=p-i5FlxyZ-s2GBf56c,https://s.lazada.com.my/s.ZdbN9J?c=d&t=p-i5FlxyZ-s2GBf56c
data_promo_list_04.xlsx,94,New Balance Kids Exclusive_Girl's Can-Can Skirt Set Nk9Ygb202G_Ivory (),14942792950,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbN9s?c=d&t=p-iGJGR3W-s2G94z3N,https://s.lazada.com.my/s.ZdbN9s?c=d&t=p-iGJGR3W-s2G94z3N
data_promo_list_04.xlsx,95,OAK FAMILY | Summer School Style Girls Clothing Set Sailor Collar Pleated Skirt,14917631694,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbN9H?c=d&t=p-iGHYrSo-s2GAFkMw,https://s.lazada.com.my/s.ZdbN9H?c=d&t=p-iGHYrSo-s2GAFkMw
data_promo_list_04.xlsx,96,New Light Sleeveless T-shirt and Wide-leg Pants Set,14942478260,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbN9t?c=d&t=p-iGJF7Bs-s2G8tD3g,https://s.lazada.com.my/s.ZdbN9t?c=d&t=p-iGJF7Bs-s2G8tD3g
data_promo_list_04.xlsx,97,Ergonomic & Load Reduction School Bag,14964939831,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbN9G?c=d&t=p-iGKlMTH-s2GFwukm,https://s.lazada.com.my/s.ZdbN9G?c=d&t=p-iGKlMTH-s2GFwukm
data_promo_list_04.xlsx,98,TARANIS | Breathable Children's Indoor Shoes,14877435464,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbNkd?c=c&t=p-iGEqCaW-s2FjqXqS,https://s.lazada.com.my/s.ZdbNkd?c=c&t=p-iGEqCaW-s2FjqXqS
data_promo_list_04.xlsx,99,DUBAO | Princess Style Decor Children's Hair Accessories Gift Set,14920847566,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbNke?c=d&t=p-iGHmM3i-s2G3A8s4,https://s.lazada.com.my/s.ZdbNke?c=d&t=p-iGHmM3i-s2G3A8s4
data_promo_list_04.xlsx,100,cresry | Boys Jeans Jacket Pants Set Autumn,14882957706,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbNkV?c=d&t=p-iGFDNAw-s2Fq5R2R,https://s.lazada.com.my/s.ZdbNkV?c=d&t=p-iGFDNAw-s2Fq5R2R
data_promo_list_04.xlsx,101,ANTA | Warm Insulated Children's Snow Boots,4782173009,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbNkf?c=c&t=p-i5DdVej-sTR4FoV,https://s.lazada.com.my/s.ZdbNkf?c=c&t=p-i5DdVej-sTR4FoV
data_promo_list_04.xlsx,102,GoUCOH Baby Clothes Set Gift Box Meeting Newborn Cotton Suit for Spring Autumn Winter Boys Girls Casual All Cotton Outfit,4815334983,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbNk5?c=c&t=p-i5FsebH-sTkD2vN,https://s.lazada.com.my/s.ZdbNk5?c=c&t=p-i5FsebH-sTkD2vN
data_promo_list_04.xlsx,103,adidas | Adidas Firebird Jot Denim Black Kd2916,14933787962,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbNkg?c=d&t=p-iGIeeRm-s2G6FjpI,https://s.lazada.com.my/s.ZdbNkg?c=d&t=p-iGIeeRm-s2G6FjpI
data_promo_list_04.xlsx,104,Belle | Elsa Princess Style Crystal Covered Toes Sandals for Big Kids New Arrival,14917985680,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbNk6?c=c&t=p-iGHaLYG-s2G1XBr8,https://s.lazada.com.my/s.ZdbNk6?c=c&t=p-iGHaLYG-s2G1XBr8
data_promo_list_04.xlsx,105,PUMA | Pki31241401 Daily Sneakers Casual Sneakers Sky 2 Ac Preschool,14938838516,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbNkh?c=c&t=p-iGIzqKK-s2G7bUvF,https://s.lazada.com.my/s.ZdbNkh?c=c&t=p-iGIzqKK-s2G7bUvF
data_promo_list_04.xlsx,106,TOUTOU | Large Capacity Backpack,14841698105,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbNk7?c=d&t=p-iGCQFfV-s2FAycU5,https://s.lazada.com.my/s.ZdbNk7?c=d&t=p-iGCQFfV-s2FAycU5
data_promo_list_04.xlsx,107,Disney | Light Load Large Capacity School Bag for Primary Girls,14868966613,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbNks?c=c&t=p-iGEGfS9-s2FdFXGK,https://s.lazada.com.my/s.ZdbNks?c=c&t=p-iGEGfS9-s2FdFXGK
data_promo_list_04.xlsx,108,Balabala | Light Thin Insulated Bodysuit for Babies,14890767623,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbNkt?c=c&t=p-iGFk8tL-s2GEHqm3,https://s.lazada.com.my/s.ZdbNkt?c=c&t=p-iGFk8tL-s2GEHqm3
data_promo_list_04.xlsx,109,KECHU | Autumn Velvet Tulle Princess Dress,14882848619,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbNkG?c=d&t=p-iGFCunT-s2FqMFee,https://s.lazada.com.my/s.ZdbNkG?c=d&t=p-iGFCunT-s2FqMFee
data_promo_list_04.xlsx,110,adidas | Adidas Samba Og Comfort Closure (Jq3191),14940953062,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbNku?c=d&t=p-iGJ8iPu-s2G9PxW6,https://s.lazada.com.my/s.ZdbNku?c=d&t=p-iGJ8iPu-s2G9PxW6
data_promo_list_04.xlsx,111,Crocs | Kids Slipper Sandals Tqj 205496 6I2 Fun Lab Princess Band Kids,14937174202,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdbNkv?c=c&t=p-iGIsrMY-s2G750Ba,https://s.lazada.com.my/s.ZdbNkv?c=c&t=p-iGIsrMY-s2G750Ba
data_promo_list_06.xlsx,2,Dickies | Outdoor Sport and Creek Crossing Children's Sandals,14918172110,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdYZKr?c=d&t=p-iGHb83C-s2G1LKfd,https://s.lazada.com.my/s.ZdYZKr?c=d&t=p-iGHb83C-s2G1LKfd
data_promo_list_06.xlsx,3,adidas | Adidas Baby Disney Minnie Mouse Crew Set Jd0583,14940968057,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdYZKH?c=d&t=p-iGJ8mJl-s2G9ETj8,https://s.lazada.com.my/s.ZdYZKH?c=d&t=p-iGJ8mJl-s2G9ETj8
data_promo_list_06.xlsx,4,SQTN.KIDS | Trendy Thickened Girls Down Jacket,14886722373,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdYZKt?c=d&t=p-iGFTAXN-s2FsEBZ6,https://s.lazada.com.my/s.ZdYZKt?c=d&t=p-iGFTAXN-s2FsEBZ6
data_promo_list_06.xlsx,5,STK Small Town Kid | Camouflage Shorts Streetwear Casual,14954950175,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdYZq1?c=c&t=p-iGK5Rhn-s2GD3VL6,https://s.lazada.com.my/s.ZdYZq1?c=c&t=p-iGK5Rhn-s2GD3VL6
data_promo_list_06.xlsx,6,anta kids big kids girl Casual Shoes 3226B8811-4 - White/Silver/Black (Kasut Budak Perempuan),14946601845,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdYZqX?c=d&t=p-iGJWPvJ-s2GBEKEc,https://s.lazada.com.my/s.ZdYZqX?c=d&t=p-iGJWPvJ-s2GBEKEc
data_promo_list_06.xlsx,7,Beanpole Kids Classic Cable Knit Sweater Green Bi6151Ue2M,14955480161,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdYZqd?c=c&t=p-iGK7fZx-s2GCLjkl,https://s.lazada.com.my/s.ZdYZqd?c=c&t=p-iGK7fZx-s2GCLjkl
data_promo_list_06.xlsx,8,ELLE kids | Soft Soled Hook-and-Loop Girls Mary Jane Summer Shoes,14868818501,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdYZqW?c=d&t=p-iGEG2vF-s2Fd2EfA,https://s.lazada.com.my/s.ZdYZqW?c=d&t=p-iGEG2vF-s2Fd2EfA
data_promo_list_06.xlsx,9,Summer Beach Performance Dress for Girls,14924077396,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdYZq3?c=d&t=p-iGHzuHk-s2G4A5dk,https://s.lazada.com.my/s.ZdYZq3?c=d&t=p-iGHzuHk-s2G4A5dk
data_promo_list_06.xlsx,10,Breathable Seamless Boy's Cotton Vest for Sports and Fitness Spring Summer Lightweight,14922314815,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdYZqe?c=c&t=p-iGHsVl1-s2G2inOU,https://s.lazada.com.my/s.ZdYZqe?c=c&t=p-iGHsVl1-s2G2inOU
data_promo_list_06.xlsx,11,New Balance Kids Summer Palette Unlined Windbreaker Nk9Ag2501U_Lime (),14940919447,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdYZqO?c=c&t=p-iGJ8Zfj-s2G8aksZ,https://s.lazada.com.my/s.ZdYZqO?c=c&t=p-iGJ8Zfj-s2G8aksZ
data_promo_list_06.xlsx,12,New Balance | Nk8Bgs421U 39 Reversible Pattern Dome Hat Children's Hat Nk8Bgs421U39 6004149,14935907196,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdYZqm?c=c&t=p-iGInXky-s2G7nERy,https://s.lazada.com.my/s.ZdYZqm?c=c&t=p-iGInXky-s2G7nERy
data_promo_list_06.xlsx,13,Miniware My First Pac Pac 2 Ways Backpack,3576208734,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdYZqn?c=d&t=p-i3u1PG2-sLu6RYt,https://s.lazada.com.my/s.ZdYZqn?c=d&t=p-i3u1PG2-sLu6RYt
data_promo_list_06.xlsx,14,Belle | New Model Full-Enclosure Brown Bock Loafer Shoes,14921550554,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdYZqM?c=d&t=p-iGHpIwE-s2G3CAb5,https://s.lazada.com.my/s.ZdYZqM?c=d&t=p-iGHpIwE-s2G3CAb5
data_promo_list_06.xlsx,15,adidas Lifestyle ADIDAS MARVEL SPIDER-MAN T-SHIRT SET Unisex Black KG6139,14959113868,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdYZqp?c=c&t=p-iGKMus8-s2GDXKqW,https://s.lazada.com.my/s.ZdYZqp?c=c&t=p-iGKMus8-s2GDXKqW
data_promo_list_06.xlsx,16,DESCENTE | Descente Young Athlete Brushed Kids' Windbreaker Jacket Sq12Jujk21Wht0,14922696533,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdYZJZ?c=d&t=p-iGHu73l-s2G3bzey,https://s.lazada.com.my/s.ZdYZJZ?c=d&t=p-iGHu73l-s2G3bzey
data_promo_list_06.xlsx,17,adidas | Adidas Baby Superstar Home Ie6536,14942023511,TIDAK,API_ERROR,Kod API: InvalidApiPath - The specified API Path is invalid,⚠️ PERLU SEMAKAN (Ralat API),https://s.lazada.com.my/s.ZdYZJ0?c=d&t=p-iGJDCtD-s2G92t1T,https://s.lazada.com.my/s.ZdYZJ0?c=d&t=p-iGJDCtD-s2G92t1T
